,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
1687,951345,036800333819,Pasta Dinners,14.830000000000002,127.66500000000002,17.01978717948718,78,47
1688,951347,036800105683,Pasta Dinners,10.540000000000003,138.83,17.800595522388058,67,46
1689,951357,036800397415,Pasta Dinners,6.640000000000001,148.98000000000002,16.159314035087718,57,35
1690,951361,036800360136,Pasta Dinners,8.59,143.90500000000003,16.13476451612903,62,37
1691,952369,041497285846,Pasta Dinners,21.460000000000004,110.41000000000001,19.318394736842105,95,66
1692,952397,041497292202,Pasta Dinners,12.100000000000001,134.77,17.83302957746479,71,48
1693,952403,041497292165,Pasta Dinners,18.34,118.53000000000002,17.933883908045978,87,55
1694,952423,041497756865,Pasta Dinners,10.540000000000003,138.83,16.38656567164179,67,40
1695,952711,036800343122,Pasta Dinners,21.460000000000004,110.41000000000001,19.318394736842105,95,66
1696,953543,759283400082,Pasta Dinners,-0.7699999999999996,168.26500000000001,16.324984210526317,38,26
1697,953711,759283001746,Pasta Dinners,-1.549999999999999,170.29500000000002,16.38737777777778,36,25
1698,953715,759283400075,Pasta Dinners,-1.549999999999999,170.29500000000002,16.38737777777778,36,25
1699,954425,759283400105,Pasta Dinners,-0.7699999999999996,168.26500000000001,16.324984210526317,38,26
1700,954427,759283001753,Pasta Dinners,-0.7699999999999996,168.26500000000001,16.324984210526317,38,26
1701,954519,037600668811,Pasta Dinners,33.94,77.93,19.38483385826772,127,76
1702,955603,037600469623,Pasta Dinners,7.810000000000002,145.935,14.5075,60,30
1703,956177,036800379701,Pasta Dinners,-1.549999999999999,170.29500000000002,15.948766666666666,36,24
1704,956181,036800379695,Pasta Dinners,-0.379999999999999,167.25,15.692694871794872,39,25
1705,956673,759283002002,Pasta Dinners,-4.67,178.41500000000002,14.612085714285714,28,17
1706,956675,759283002033,Pasta Dinners,-5.84,181.46,14.3505,25,15
1707,956677,759283002019,Pasta Dinners,-4.67,178.41500000000002,14.612085714285714,28,17
1708,957913,076808001495,Pasta Dinners,3.91,156.085,15.5905,50,30
1709,957921,076808001464,Pasta Dinners,2.740000000000002,159.13,14.702593617021277,47,26
1710,957939,076808002515,Pasta Dinners,13.27,131.72500000000002,14.561764864864866,74,34
1711,958031,713733953573,Pasta Dinners,16.39,123.60500000000002,18.872236585365854,82,58
1712,958037,760263811309,Pasta Dinners,12.880000000000003,132.74,17.639765753424655,73,48
1713,958667,054467040253,Pasta Dinners,1.1799999999999997,163.19,16.785579069767444,43,30
1714,960165,071429012516,Pasta Dinners,74.5,-27.629999999999967,24.18531212121212,231,133
1715,962839,013562300846,Pasta Dinners,-4.279999999999999,177.4,14.331106896551724,29,17
